
**********************************************************
Termite log, started at Tue Jan 25 09:56:51 2022
**********************************************************
Q,348,000.71,1031.3,097.1,-000.3,-000.7,,X,+0017.0,0000.000,+11.0,00,21
13:53: Q,351,000.85,1031.3,097.1,-000.3,-000.7,,X,+0017.2,0000.000,+11.0,00,20
Q,319,001.50,1031.3,097.1,-000.3,-000.7,,X,+0017.6,0000.000,+11.0,00,21
13:55: Q,332,001.52,1031.3,097.1,-000.2,-000.6,,X,+0017.9,0000.000,+11.0,00,25
Q,359,001.06,1031.3,097.1,-000.2,-000.6,,X,+0018.3,0000.000,+11.0,00,2C
13:57: Q,330,000.96,1031.3,097.1,-000.2,-000.6,,X,+0018.8,0000.000,+11.0,00,20
Q,332,000.93,1031.3,097.1,-000.2,-000.6,,X,+0019.2,0000.000,+11.0,00,2C
13:59: Q,013,000.88,1031.3,097.1,-000.2,-000.6,,X,+0019.5,0000.000,+11.0,00,21
Q,328,000.89,1031.3,097.1,-000.2,-000.6,,X,+0019.7,0000.000,+11.0,00,29
14:01: Q,030,000.14,1031.3,097.1,-000.2,-000.6,,X,+0019.5,0000.000,+11.0,00,25
Q,012,000.89,1031.3,097.1,-000.2,-000.6,,X,+0019.2,0000.000,+11.0,00,26
14:03: Q,357,000.94,1031.3,097.1,-000.2,-000.6,,X,+0019.1,0000.000,+11.0,00,2B
Q,336,000.71,1031.3,097.1,-000.2,-000.6,,X,+0019.2,0000.000,+11.0,00,24
14:04: Q,352,000.89,1031.3,097.1,-000.2,-000.6,,X,+0019.3,0000.000,+11.0,00,20
14:06: Q,023,000.91,1031.3,097.1,-000.2,-000.6,,X,+0019.2,0000.000,+11.0,00,2D
Q,343,000.87,1031.3,097.1,-000.2,-000.6,,X,+0019.0,0000.000,+11.0,00,2D
14:08: Q,348,000.61,1031.4,097.1,-000.3,-000.6,,X,+0019.2,0000.000,+11.0,00,2A
Q,325,000.66,1031.4,097.1,-000.3,-000.7,,X,+0019.9,0000.000,+11.0,00,2C
14:10: Q,018,001.26,1031.4,097.1,-000.3,-000.7,,X,+0021.0,0000.000,+11.0,00,26
Q,009,001.06,1031.4,097.1,-000.3,-000.7,,X,+0021.8,0000.000,+11.0,00,2C
14:12: Q,337,000.96,1031.4,097.1,-000.2,-000.6,,X,+0022.3,0000.000,+11.0,00,22
Q,355,000.77,1031.4,097.1,-000.2,-000.6,,X,+0022.2,0000.000,+11.0,00,28
14:14: Q,013,001.34,1031.4,097.1,-000.2,-000.6,,X,+0021.9,0000.000,+11.0,00,27
Q,328,000.78,1031.4,097.1,-000.2,-000.6,,X,+0021.9,0000.000,+11.0,00,25
14:16: Q,332,001.35,1031.4,097.1,-000.2,-000.6,,X,+0023.0,0000.000,+11.0,00,2D
Q,326,001.22,1031.4,097.1,-000.2,-000.6,,X,+0024.8,0000.000,+11.0,00,21
14:18: Q,335,001.04,1031.4,097.1,-000.2,-000.6,,X,+0026.9,0000.000,+11.0,00,24
Q,324,000.73,1031.4,097.1,-000.2,-000.6,,X,+0028.6,0000.000,+11.0,00,24
14:20: Q,338,000.40,1031.4,097.1,-000.2,-000.6,,X,+0030.2,0000.000,+11.0,00,24
Q,339,001.50,1031.4,097.1,-000.2,-000.6,,X,+0031.0,0000.000,+11.0,00,26
14:22: Q,353,001.39,1031.5,097.1,-000.2,-000.6,,X,+0031.6,0000.000,+11.0,00,22
Q,338,001.70,1031.5,097.1,-000.2,-000.6,,X,+0032.5,0000.000,+11.0,00,22
14:23: Q,352,001.67,1031.5,097.1,-000.2,-000.6,,X,+0033.4,0000.000,+11.0,00,28
14:25: Q,004,001.33,1031.5,097.2,-000.2,-000.6,,X,+0034.2,0000.000,+11.0,00,2B
Q,354,001.48,1031.5,097.1,-000.2,-000.6,,X,+0034.7,0000.000,+11.0,00,27
14:27: Q,007,001.00,1031.5,097.1,-000.2,-000.6,,X,+0034.6,0000.000,+11.0,00,2F
Q,341,001.72,1031.5,097.1,-000.2,-000.6,,X,+0034.0,0000.000,+11.0,00,2D
14:29: Q,302,001.13,1031.5,097.2,-000.2,-000.6,,X,+0033.1,0000.000,+11.0,00,28
Q,344,000.84,1031.5,097.2,-000.2,-000.6,,X,+0031.6,0000.000,+11.0,00,20
14:31: Q,343,000.72,1031.5,097.2,-000.2,-000.6,,X,+0029.6,0000.000,+11.0,00,27
Q,358,001.08,1031.5,097.2,-000.2,-000.6,,X,+0028.1,0000.000,+11.0,00,27
14:33: Q,351,001.47,1031.6,097.2,-000.2,-000.6,,X,+0027.6,0000.000,+11.0,00,2E
Q,341,002.15,1031.6,097.2,-000.2,-000.6,,X,+0028.4,0000.000,+11.0,00,26
14:35: Q,351,001.29,1031.6,097.2,-000.2,-000.6,,X,+0029.8,0000.000,+11.0,00,26
Q,016,001.86,1031.6,097.2,-000.2,-000.6,,X,+0031.1,0000.000,+11.0,00,23
14:37: Q,344,001.26,1031.6,097.2,-000.2,-000.6,,X,+0032.0,0000.000,+11.0,00,2F
Q,344,001.17,1031.6,097.2,-000.2,-000.6,,X,+0032.5,0000.000,+11.0,00,28
14:39: Q,005,001.45,1031.6,097.2,-000.2,-000.6,,X,+0032.8,0000.000,+11.0,00,24
Q,345,001.70,1031.6,097.2,-000.2,-000.6,,X,+0032.5,0000.000,+11.0,00,28
14:41: Q,342,001.27,1031.6,097.2,-000.2,-000.6,,X,+0031.8,0000.000,+11.0,00,23
Q,350,001.36,1031.6,097.2,-000.2,-000.6,,X,+0030.7,0000.000,+11.0,00,2E
14:42: Q,344,001.54,1031.6,097.2,-000.2,-000.6,,X,+0029.5,0000.000,+11.0,00,25
14:44: Q,339,001.42,1031.7,097.2,-000.2,-000.6,,X,+0028.6,0000.000,+11.0,00,2B
Q,346,000.94,1031.7,097.2,-000.2,-000.6,,X,+0028.4,0000.000,+11.0,00,2B
14:46: Q,346,001.76,1031.7,097.2,-000.2,-000.6,,X,+0028.4,0000.000,+11.0,00,26
Q,004,001.31,1031.7,097.2,-000.2,-000.6,,X,+0028.7,0000.000,+11.0,00,23
14:48: Q,336,000.90,1031.7,097.2,-000.2,-000.6,,X,+0029.2,0000.000,+11.0,00,2F
Q,000,001.72,1031.7,097.2,-000.2,-000.6,,X,+0029.9,0000.000,+11.0,00,2F
14:50: Q,001,001.59,1031.7,097.2,-000.2,-000.6,,X,+0030.7,0000.000,+11.0,00,21
Q,359,001.42,1031.7,097.2,-000.2,-000.6,,X,+0031.7,0000.000,+11.0,00,24
14:52: Q,014,001.05,1031.7,097.2,-000.2,-000.6,,X,+0032.7,0000.000,+11.0,00,2E
Q,356,001.25,1031.7,097.2,-000.2,-000.6,,X,+0033.5,0000.000,+11.0,00,2A
14:54: Q,351,001.66,1031.7,097.2,-000.2,-000.6,,X,+0034.0,0000.000,+11.0,00,28
Q,325,001.13,1031.8,097.2,-000.2,-000.6,,X,+0034.2,0000.000,+11.0,00,24
14:56: Q,339,001.60,1031.8,097.3,-000.2,-000.6,,X,+0034.1,0000.000,+11.0,00,2F
Q,358,001.49,1031.8,097.3,-000.2,-000.6,,X,+0033.6,0000.000,+11.0,00,23
14:58: Q,349,001.32,1031.8,097.3,-000.2,-000.6,,X,+0032.9,0000.000,+11.0,00,21
Q,331,001.05,1031.8,097.3,-000.2,-000.6,,X,+0031.9,0000.000,+11.0,00,29
15:00: Q,353,001.34,1031.8,097.3,-000.2,-000.6,,X,+0031.0,0000.000,+11.0,00,26
Q,334,001.12,1031.8,097.3,-000.2,-000.6,,X,+0030.7,0000.000,+11.0,00,25
15:01: Q,352,001.19,1031.8,097.2,-000.2,-000.6,,X,+0030.5,0000.000,+11.0,00,2D
15:03: Q,342,000.95,1031.8,097.2,-000.2,-000.6,,X,+0031.1,0000.000,+11.0,00,2C
Q,341,001.16,1031.8,097.2,-000.2,-000.6,,X,+0031.9,0000.000,+11.0,00,2D
15:05: Q,311,000.31,1031.8,097.2,-000.2,-000.6,,X,+0032.4,0000.000,+11.0,00,22
Q,024,001.28,1031.8,097.3,-000.2,-000.6,,X,+0032.5,0000.000,+11.0,00,2E
15:07: Q,000,001.27,1031.8,097.3,-000.2,-000.6,,X,+0032.3,0000.000,+11.0,00,21
Q,347,001.43,1031.8,097.3,-000.2,-000.6,,X,+0031.2,0000.000,+11.0,00,21
15:09: Q,352,001.50,1031.8,097.3,-000.2,-000.6,,X,+0029.9,0000.000,+11.0,00,25
Q,342,001.65,1031.8,097.3,-000.2,-000.6,,X,+0028.9,0000.000,+11.0,00,23
15:11: Q,004,001.40,1031.8,097.3,-000.2,-000.6,,X,+0028.0,0000.000,+11.0,00,2C
Q,012,001.15,1031.8,097.2,-000.2,-000.6,,X,+0027.2,0000.000,+11.0,00,27
15:13: Q,017,001.34,1031.8,097.2,-000.2,-000.6,,X,+0026.6,0000.000,+11.0,00,24
Q,016,001.53,1031.9,097.3,-000.2,-000.6,,X,+0026.2,0000.000,+10.9,00,28
15:15: Q,021,001.99,1031.9,097.3,-000.2,-000.6,,X,+0025.9,0000.000,+10.9,00,22
Q,341,000.80,1031.9,097.3,-000.2,-000.6,,X,+0026.0,0000.000,+11.0,00,2C
15:17: Q,035,000.44,1031.9,097.3,-000.2,-000.6,,X,+0025.9,0000.000,+10.9,00,26
Q,003,000.70,1031.9,097.3,-000.2,-000.6,,X,+0026.1,0000.000,+10.9,00,2F
15:19: Q,001,001.42,1031.9,097.3,-000.2,-000.6,,X,+0026.7,0000.000,+10.9,00,2B
Q,341,000.32,1031.9,097.3,-000.2,-000.6,,X,+0027.5,0000.000,+10.9,00,29
15:21: Q,342,001.13,1031.9,097.3,-000.2,-000.6,,X,+0028.6,0000.000,+10.9,00,24
Q,311,001.04,1031.9,097.3,-000.2,-000.6,,X,+0029.9,0000.000,+10.9,00,2A
15:23: Q,331,000.80,1031.9,097.3,-000.2,-000.6,,X,+0031.3,0000.000,+10.9,00,26
Q,303,000.47,1031.9,097.3,-000.2,-000.6,,X,+0032.7,0000.000,+10.9,00,2B
15:25: Q,349,000.31,1031.9,097.3,-000.2,-000.6,,X,+0033.9,0000.000,+10.9,00,2B
Q,313,000.25,1031.9,097.3,-000.2,-000.6,,X,+0034.7,0000.000,+10.9,00,28
15:27: Q,351,001.01,1031.9,097.3,-000.2,-000.6,,X,+0035.1,0000.000,+10.9,00,2E
15:28: Q,315,001.21,1031.9,097.3,-000.2,-000.6,,X,+0035.1,0000.000,+10.9,00,2C
Q,329,000.99,1031.9,097.3,-000.2,-000.6,,X,+0035.5,0000.000,+10.9,00,25
15:30: Q,328,000.75,1031.9,097.3,-000.2,-000.6,,X,+0036.6,0000.000,+10.9,00,26
Q,018,000.58,1031.9,097.3,-000.2,-000.6,,X,+0038.2,0000.000,+10.9,00,23
15:32: Q,019,000.62,1032.0,097.3,-000.2,-000.6,,X,+0039.6,0000.000,+10.9,00,24
Q,024,001.14,1032.0,097.3,-000.2,-000.6,,X,+0040.7,0000.000,+10.9,00,25
15:34: Q,056,000.96,1032.0,097.3,-000.2,-000.6,,X,+0041.5,0000.000,+10.9,00,28
Q,049,000.92,1032.0,097.3,-000.2,-000.6,,X,+0042.1,0000.000,+10.9,00,25
15:36: Q,030,000.83,1032.0,097.3,-000.2,-000.6,,X,+0042.7,0000.000,+10.9,00,2D
Q,022,000.71,1032.0,097.3,-000.2,-000.6,,X,+0043.1,0000.000,+10.9,00,24
15:38: Q,019,000.75,1032.0,097.3,-000.2,-000.6,,X,+0043.5,0000.000,+10.9,00,2C
Q,016,001.24,1032.0,097.3,-000.2,-000.6,,X,+0043.7,0000.000,+10.9,00,24
15:40: Q,028,001.36,1032.0,097.3,-000.2,-000.6,,X,+0043.8,0000.000,+10.9,00,25
Q,019,001.01,1032.0,097.3,-000.2,-000.6,,X,+0043.8,0000.000,+10.9,00,23
15:42: Q,041,000.98,1032.0,097.3,-000.2,-000.6,,X,+0043.8,0000.000,+10.9,00,2F
Q,043,000.48,1032.0,097.3,-000.2,-000.6,,X,+0043.6,0000.000,+10.9,00,2E
15:44: Q,080,000.64,1032.0,097.3,-000.2,-000.6,,X,+0043.3,0000.000,+10.9,00,2A
Q,089,000.56,1032.0,097.3,-000.2,-000.6,,X,+0043.2,0000.000,+10.9,00,23
15:46: Q,090,000.30,1032.0,097.3,-000.2,-000.6,,X,+0043.1,0000.000,+10.9,00,28
15:47: Q,058,000.36,1032.0,097.3,-000.2,-000.6,,X,+0043.0,0000.000,+10.9,00,2B
Q,064,000.48,1032.0,097.3,-000.2,-000.6,,X,+0042.9,0000.000,+10.9,00,25
15:49: Q,098,000.54,1032.0,097.3,-000.2,-000.6,,X,+0042.9,0000.000,+10.9,00,2B
Q,099,000.73,1032.0,097.3,-000.2,-000.6,,X,+0042.8,0000.000,+10.9,00,2E
15:51: Q,040,000.88,1032.0,097.3,-000.2,-000.5,,X,+0042.8,0000.000,+10.9,00,2D
Q,009,001.40,1032.0,097.3,-000.2,-000.5,,X,+0042.6,0000.000,+10.9,00,2B
15:53: Q,345,001.83,1032.0,097.3,-000.2,-000.5,,X,+0042.5,0000.000,+10.9,00,2C
Q,316,001.87,1032.0,097.3,-000.2,-000.5,,X,+0042.3,0000.000,+10.9,00,28
15:55: Q,315,001.63,1032.0,097.3,-000.2,-000.5,,X,+0042.2,0000.000,+10.9,00,20
Q,337,000.77,1032.0,097.3,-000.2,-000.5,,X,+0042.3,0000.000,+10.9,00,25
15:57: Q,344,001.42,1032.0,097.3,-000.2,-000.5,,X,+0042.7,0000.000,+10.9,00,22
Q,328,001.68,1032.0,097.3,-000.2,-000.5,,X,+0043.2,0000.000,+10.9,00,24
15:59: Q,308,001.49,1032.0,097.3,-000.2,-000.6,,X,+0043.7,0000.000,+10.9,00,23
Q,314,000.94,1032.0,097.3,-000.2,-000.6,,X,+0044.2,0000.000,+10.9,00,2D
16:01: Q,341,000.52,1032.0,097.3,-000.2,-000.5,,X,+0044.5,0000.000,+10.9,00,23
Q,048,000.97,1032.0,097.3,-000.2,-000.5,,X,+0045.0,0000.000,+10.9,00,24
16:03: Q,021,000.93,1032.0,097.3,-000.2,-000.5,,X,+0045.3,0000.000,+10.9,00,2C
Q,009,001.27,1032.0,097.3,-000.2,-000.5,,X,+0045.6,0000.000,+10.9,00,2D16:04: 
Q,013,000.74,1032.0,097.3,-000.2,-000.5,,X,+0045.7,0000.000,+10.9,00,20
16:06: Q,302,000.75,1032.0,097.4,-000.2,-000.5,,X,+0045.9,0000.000,+10.9,00,2B
Q,329,001.60,1032.0,097.4,-000.2,-000.5,,X,+0045.9,0000.000,+10.9,00,27
16:08: Q,340,001.07,1032.0,097.4,-000.2,-000.5,,X,+0045.8,0000.000,+10.9,00,28
Q,351,002.31,1032.0,097.4,-000.2,-000.5,,X,+0045.3,0000.000,+10.9,00,25
16:10: Q,002,002.19,1032.0,097.4,-000.2,-000.5,,X,+0044.9,0000.000,+10.9,00,21
Q,004,002.92,1032.0,097.3,-000.2,-000.5,,X,+0045.0,0000.000,+10.9,00,2B
16:12: Q,352,001.92,1032.0,097.3,-000.2,-000.5,,X,+0045.3,0000.000,+10.9,00,2B
Q,005,001.93,1032.0,097.3,-000.2,-000.5,,X,+0045.1,0000.000,+10.9,00,29
16:14: Q,342,001.55,1032.0,097.4,-000.2,-000.5,,X,+0044.9,0000.000,+10.9,00,2D
Q,341,001.68,1032.0,097.4,-000.2,-000.5,,X,+0044.9,0000.000,+10.9,00,20
16:16: Q,339,002.47,1032.0,097.4,-000.2,-000.5,,X,+0044.8,0000.000,+10.9,00,20
Q,326,001.05,1032.0,097.4,-000.2,-000.5,,X,+0044.2,0000.000,+10.9,00,2116:17: 
16:18: Q,347,001.80,1032.0,097.4,-000.2,-000.5,,X,+0042.1,0000.000,+10.9,00,2E
Q,354,001.65,1032.0,097.4,-000.2,-000.5,,X,+0037.7,0000.000,+10.9,00,23
16:20: Q,348,002.55,1032.0,097.4,-000.2,-000.5,,X,+0033.8,0000.000,+10.9,00,25
Q,349,002.18,1032.0,097.4,-000.2,-000.5,,X,+0031.5,0000.000,+10.9,00,22
16:22: Q,352,002.97,1032.0,097.4,-000.1,-000.5,,X,+0029.7,0000.000,+10.9,00,27
Q,358,002.08,1032.0,097.4,-000.1,-000.5,,X,+0027.8,0000.000,+10.9,00,2A16:23: 
Q,356,002.38,1032.0,097.4,-000.1,-000.5,,X,+0026.8,0000.000,+10.8,00,27
16:25: Q,359,002.30,1032.0,097.4,-000.1,-000.5,,X,+0026.3,0000.000,+10.8,00,2B
Q,345,002.31,1032.0,097.4,-000.2,-000.5,,X,+0026.6,0000.000,+10.9,00,20
16:27: Q,016,002.48,1032.0,097.4,-000.2,-000.5,,X,+0028.6,0000.000,+10.8,00,24
Q,010,001.71,1032.0,097.4,-000.2,-000.5,,X,+0031.7,0000.000,+10.8,00,22
16:29: Q,006,001.36,1032.0,097.4,-000.2,-000.5,,X,+0034.5,0000.000,+10.8,00,21
Q,358,001.17,1032.0,097.4,-000.2,-000.5,,X,+0037.0,0000.000,+10.8,00,2C
16:31: Q,011,001.53,1032.0,097.4,-000.2,-000.5,,X,+0039.0,0000.000,+10.8,00,2C
Q,012,001.64,1032.0,097.4,-000.1,-000.5,,X,+0040.7,0000.000,+10.8,00,21
16:33: Q,003,001.97,1032.0,097.4,-000.1,-000.5,,X,+0041.9,0000.000,+10.9,00,23
Q,349,001.54,1032.0,097.4,-000.1,-000.5,,X,+0042.7,0000.000,+10.8,00,2D
16:35: Q,010,001.86,1032.0,097.4,-000.1,-000.5,,X,+0043.1,0000.000,+10.8,00,2A
Q,004,001.71,1032.0,097.4,-000.1,-000.5,,X,+0043.0,0000.000,+10.8,00,26
16:37: Q,020,001.23,1032.0,097.4,-000.1,-000.5,,X,+0042.5,0000.000,+10.8,00,23
Q,343,001.28,1032.0,097.4,-000.1,-000.5,,X,+0041.3,0000.000,+10.8,00,2B
16:39: Q,354,001.56,1032.0,097.4,-000.1,-000.5,,X,+0040.0,0000.000,+10.8,00,26
Q,359,000.71,1032.0,097.4,-000.1,-000.5,,X,+0038.8,0000.000,+10.8,00,28
16:41: Q,009,001.74,1032.0,097.4,-000.1,-000.5,,X,+0037.9,0000.000,+10.8,00,24
Q,344,001.35,1032.0,097.4,-000.1,-000.5,,X,+0037.5,0000.000,+10.8,00,27
16:43: Q,358,001.60,1032.0,097.4,-000.1,-000.5,,X,+0037.2,0000.000,+10.8,00,2D
16:44: Q,353,001.30,1032.0,097.4,-000.1,-000.5,,X,+0037.2,0000.000,+10.8,00,23
Q,351,000.72,1032.0,097.4,-000.1,-000.5,,X,+0037.0,0000.000,+10.8,00,24
16:46: Q,020,000.52,1032.0,097.4,-000.1,-000.5,,X,+0036.9,0000.000,+10.8,00,2B
Q,359,000.68,1032.0,097.4,-000.1,-000.5,,X,+0036.8,0000.000,+10.8,00,2E
16:48: Q,288,000.67,1032.0,097.4,-000.1,-000.5,,X,+0037.2,0000.000,+10.8,00,27
Q,308,000.76,1032.0,097.4,-000.1,-000.5,,X,+0037.7,0000.000,+10.8,00,2B
16:50: Q,006,001.24,1032.0,097.4,-000.1,-000.5,,X,+0038.0,0000.000,+10.8,00,28
Q,006,000.60,1032.0,097.4,-000.1,-000.5,,X,+0038.2,0000.000,+10.8,00,2B
16:52: Q,003,001.22,1032.0,097.4,-000.1,-000.5,,X,+0038.3,0000.000,+10.8,00,28
Q,006,000.67,1032.0,097.4,-000.1,-000.5,,X,+0038.7,0000.000,+10.8,00,29
16:54: Q,322,000.99,1032.0,097.4,-000.1,-000.5,,X,+0039.6,0000.000,+10.8,00,2D
Q,353,001.24,1032.0,097.4,-000.1,-000.5,,X,+0040.3,0000.000,+10.8,00,27
16:56: Q,350,001.34,1032.0,097.4,-000.1,-000.5,,X,+0041.0,0000.000,+10.8,00,27
Q,351,001.36,1032.0,097.4,-000.1,-000.5,,X,+0041.8,0000.000,+10.8,00,2C
16:58: Q,000,001.37,1032.0,097.4,-000.1,-000.5,,X,+0042.5,0000.000,+10.8,00,24
Q,358,001.13,1032.0,097.4,-000.1,-000.5,,X,+0043.0,0000.000,+10.8,00,28
17:00: Q,007,001.27,1031.9,097.4,-000.1,-000.5,,X,+0043.3,0000.000,+10.8,00,2F
Q,355,000.85,1031.9,097.4,-000.1,-000.5,,X,+0043.6,0000.000,+10.8,00,27
17:02: Q,335,000.68,1031.9,097.4,-000.1,-000.5,,X,+0043.7,0000.000,+10.8,00,23
Q,328,000.44,1031.9,097.4,-000.1,-000.5,,X,+0043.8,0000.000,+10.8,00,2E
17:04: Q,352,000.72,1031.9,097.4,-000.1,-000.5,,X,+0043.6,0000.000,+10.8,00,28
Q,031,000.37,1031.9,097.4,-000.1,-000.5,,X,+0043.1,0000.000,+10.8,00,28
17:06: Q,262,000.29,1031.9,097.4,-000.2,-000.5,,X,+0042.6,0000.000,+10.8,00,26
Q,359,000.88,1031.9,097.4,-000.2,-000.5,,X,+0041.7,0000.000,+10.8,00,26
17:08: Q,006,001.13,1031.9,097.4,-000.2,-000.5,,X,+0040.6,0000.000,+10.8,00,2C
17:09: Q,006,000.98,1031.9,097.4,-000.2,-000.5,,X,+0039.3,0000.000,+10.8,00,25
Q,343,000.92,1031.9,097.4,-000.2,-000.5,,X,+0037.8,0000.000,+10.8,00,28
17:11: Q,350,000.71,1031.9,097.4,-000.2,-000.5,,X,+0035.7,0000.000,+10.8,00,2A
Q,323,000.84,1031.9,097.4,-000.2,-000.5,,X,+0033.7,0000.000,+10.8,00,22
17:13: Q,336,000.91,1031.8,097.4,-000.2,-000.5,,X,+0031.3,0000.000,+10.8,00,25
Q,356,000.43,1031.8,097.4,-000.1,-000.5,,X,+0029.0,0000.000,+10.8,00,25
17:15: Q,331,000.33,1031.8,097.4,-000.1,-000.5,,X,+0027.7,0000.000,+10.8,00,2A
Q,356,000.91,1031.8,097.4,-000.2,-000.5,,X,+0027.4,0000.000,+10.8,00,23
17:17: Q,016,001.47,1031.8,097.4,-000.2,-000.5,,X,+0028.0,0000.000,+10.8,00,25
Q,344,001.35,1031.8,097.4,-000.2,-000.5,,X,+0028.6,0000.000,+10.8,00,22
17:19: Q,341,001.40,1031.8,097.4,-000.2,-000.5,,X,+0029.3,0000.000,+10.8,00,21
Q,330,001.23,1031.8,097.4,-000.2,-000.5,,X,+0029.8,0000.000,+10.8,00,29
17:21: Q,331,001.20,1031.8,097.4,-000.2,-000.5,,X,+0030.4,0000.000,+10.8,00,2F
17:22: Q,330,001.33,1031.8,097.4,-000.2,-000.5,,X,+0031.0,0000.000,+10.8,00,29
Q,322,001.11,1031.7,097.4,-000.2,-000.5,,X,+0031.4,0000.000,+10.8,00,21
17:24: Q,328,001.11,1031.7,097.4,-000.2,-000.5,,X,+0032.0,0000.000,+10.8,00,2C
Q,328,001.47,1031.7,097.4,-000.2,-000.5,,X,+0032.7,0000.000,+10.8,00,28
17:26: Q,337,001.21,1031.7,097.3,-000.2,-000.6,,X,+0033.2,0000.000,+10.8,00,26
Q,333,001.25,1031.7,097.3,-000.2,-000.6,,X,+0034.0,0000.000,+10.8,00,2317:27: 
17:28: Q,322,001.30,1031.7,097.3,-000.2,-000.6,,X,+0034.7,0000.000,+10.8,00,20
Q,319,001.40,1031.7,097.3,-000.2,-000.6,,X,+0034.5,0000.000,+10.8,00,2D
17:30: Q,355,001.31,1031.7,097.3,-000.2,-000.6,,X,+0033.3,0000.000,+10.8,00,22
Q,327,001.32,1031.7,097.3,-000.2,-000.5,,X,+0032.4,0000.000,+10.8,00,21
17:32: Q,004,000.75,1031.7,097.3,-000.2,-000.5,,X,+0031.7,0000.000,+10.8,00,21
Q,029,001.19,1031.7,097.3,-000.2,-000.5,,X,+0031.4,0000.000,+10.8,00,26
17:34: Q,000,001.19,1031.7,097.3,-000.2,-000.5,,X,+0031.4,0000.000,+10.8,00,2D
Q,352,001.66,1031.7,097.3,-000.2,-000.5,,X,+0031.4,0000.000,+10.8,00,21
17:36: Q,347,001.88,1031.7,097.3,-000.2,-000.5,,X,+0031.2,0000.000,+10.8,00,23
Q,339,001.62,1031.7,097.3,-000.2,-000.5,,X,+0031.0,0000.000,+10.7,00,23
17:38: Q,336,001.41,1031.7,097.3,-000.2,-000.6,,X,+0030.7,0000.000,+10.8,00,27
Q,345,001.41,1031.7,097.3,-000.2,-000.6,,X,+0030.4,0000.000,+10.7,00,2F
17:40: Q,348,001.37,1031.6,097.3,-000.2,-000.6,,X,+0030.3,0000.000,+10.8,00,2A
Q,347,001.36,1031.6,097.3,-000.2,-000.6,,X,+0030.1,0000.000,+10.8,00,26
17:42: Q,352,001.17,1031.6,097.3,-000.2,-000.6,,X,+0029.8,0000.000,+10.7,00,2F
Q,344,001.02,1031.6,097.3,-000.2,-000.6,,X,+0029.5,0000.000,+10.7,00,21
17:44: Q,353,001.05,1031.6,097.3,-000.2,-000.6,,X,+0029.2,0000.000,+10.7,00,27
Q,338,001.08,1031.6,097.3,-000.2,-000.6,,X,+0028.2,0000.000,+10.7,00,26
17:46: Q,334,000.79,1031.6,097.3,-000.2,-000.6,,X,+0025.0,0000.000,+10.7,00,22
17:47: Q,354,000.80,1031.6,097.3,-000.2,-000.6,,X,+0022.4,0000.000,+10.7,00,21
Q,001,001.04,1031.5,097.3,-000.2,-000.6,,X,+0023.4,0000.000,+10.7,00,2D
17:49: Q,353,001.03,1031.5,097.3,-000.2,-000.6,,X,+0025.4,0000.000,+10.7,00,28
Q,354,000.96,1031.5,097.3,-000.2,-000.6,,X,+0027.3,0000.000,+10.7,00,27
17:51: Q,355,000.81,1031.5,097.3,-000.2,-000.6,,X,+0029.1,0000.000,+10.7,00,2C
Q,358,000.79,1031.5,097.3,-000.2,-000.6,,X,+0031.1,0000.000,+10.7,00,2F
17:53: Q,006,001.43,1031.5,097.3,-000.2,-000.6,,X,+0033.1,0000.000,+10.7,00,2D
Q,346,001.62,1031.5,097.3,-000.2,-000.6,,X,+0035.0,0000.000,+10.7,00,2E
17:55: Q,009,001.42,1031.5,097.3,-000.2,-000.6,,X,+0036.4,0000.000,+10.7,00,23
Q,000,001.47,1031.5,097.3,-000.2,-000.6,,X,+0037.3,0000.000,+10.7,00,29
17:57: Q,346,001.28,1031.5,097.3,-000.2,-000.6,,X,+0038.2,0000.000,+10.7,00,2F
Q,007,000.67,1031.5,097.3,-000.2,-000.6,,X,+0039.5,0000.000,+10.7,00,2517:58: 
Q,016,000.84,1031.5,097.3,-000.2,-000.6,,X,+0040.5,0000.000,+10.7,00,26
18:00: Q,004,000.96,1031.5,097.3,-000.2,-000.6,,X,+0041.9,0000.000,+10.7,00,2B
Q,356,000.84,1031.5,097.3,-000.2,-000.6,,X,+0043.1,0000.000,+10.7,00,26
18:02: Q,029,000.63,1031.5,097.3,-000.2,-000.5,,X,+0044.0,0000.000,+10.7,00,21
Q,028,000.75,1031.5,097.3,-000.2,-000.5,,X,+0044.5,0000.000,+10.7,00,22
18:04: Q,005,000.80,1031.5,097.3,-000.2,-000.5,,X,+0044.9,0000.000,+10.7,00,2B
Q,023,000.82,1031.5,097.3,-000.2,-000.5,,X,+0045.0,0000.000,+10.7,00,25
18:06: Q,344,001.20,1031.5,097.3,-000.2,-000.5,,X,+0044.9,0000.000,+10.7,00,26
Q,353,000.91,1031.5,097.3,-000.2,-000.5,,X,+0044.8,0000.000,+10.7,00,2A
18:08: Q,330,000.92,1031.4,097.3,-000.2,-000.5,,X,+0044.7,0000.000,+10.7,00,22
Q,353,000.99,1031.4,097.3,-000.2,-000.6,,X,+0045.1,0000.000,+10.7,00,28
18:10: Q,337,001.18,1031.4,097.3,-000.2,-000.6,,X,+0045.7,0000.000,+10.7,00,24
Q,341,000.96,1031.4,097.3,-000.2,-000.6,,X,+0046.1,0000.000,+10.7,00,27
