*
08/11/2021 08:22:32 ___ 08/11/2021 11:13:51
1 file(s)
9999  intervals of 1 s 
date beginning	time beginning	date end	time end	relative time [s]	PMtotal_classic - 	PM1_classic - 	PM2.5_classic - 	PM4_classic - 	
08/11/2021	10:44:00	08/11/2021	10:44:01	8487,80	11124,08	52,91	480,93	1869,26
08/11/2021	10:44:01	08/11/2021	10:44:02	8488,80	12012,69	49,04	531,83	2046,15
08/11/2021	10:44:02	08/11/2021	10:44:03	8489,78	11060,50	60,79	513,14	2066,85
08/11/2021	10:44:03	08/11/2021	10:44:04	8490,77	10477,88	58,73	490,70	1499,27
08/11/2021	10:44:04	08/11/2021	10:44:05	8491,78	14755,72	53,54	511,18	2273,58
08/11/2021	10:44:05	08/11/2021	10:44:06	8492,77	15091,58	59,28	494,95	2167,60
08/11/2021	10:44:06	08/11/2021	10:44:07	8493,77	8061,82	41,88	436,17	1854,09
08/11/2021	10:44:07	08/11/2021	10:44:08	8494,75	14223,63	40,44	329,96	1475,66
08/11/2021	10:44:08	08/11/2021	10:44:09	8495,73	14875,46	35,75	352,93	1135,92
08/11/2021	10:44:09	08/11/2021	10:44:10	8496,75	4842,89	42,41	388,52	1506,91
08/11/2021	10:44:10	08/11/2021	10:44:11	8497,73	6533,66	35,39	370,94	1416,25
08/11/2021	10:44:11	08/11/2021	10:44:12	8498,73	8493,00	59,43	486,24	1921,56
08/11/2021	10:44:12	08/11/2021	10:44:13	8499,72	10011,07	59,35	532,73	1952,39
08/11/2021	10:44:13	08/11/2021	10:44:14	8500,72	4976,65	33,69	291,23	1059,23
08/11/2021	10:44:14	08/11/2021	10:44:15	8501,73	11286,13	39,44	392,32	1512,14
08/11/2021	10:44:15	08/11/2021	10:44:16	8502,70	3697,27	40,82	355,47	1151,31
08/11/2021	10:44:16	08/11/2021	10:44:17	8503,72	3569,97	33,99	306,83	1224,26
08/11/2021	10:44:17	08/11/2021	10:44:18	8504,70	9243,79	34,17	277,41	1213,02
08/11/2021	10:44:18	08/11/2021	10:44:19	8505,70	5411,14	41,62	383,00	1231,36
08/11/2021	10:44:19	08/11/2021	10:44:20	8506,69	22307,90	36,95	410,11	1537,01
08/11/2021	10:44:20	08/11/2021	10:44:21	8507,70	7633,06	38,43	374,04	1596,30
08/11/2021	10:44:21	08/11/2021	10:44:22	8508,69	9732,36	39,20	354,49	1484,95
08/11/2021	10:44:22	08/11/2021	10:44:23	8509,70	9126,34	37,61	338,11	1492,37
08/11/2021	10:44:23	08/11/2021	10:44:24	8510,69	9810,89	38,62	339,00	1394,03
08/11/2021	10:44:24	08/11/2021	10:44:25	8511,69	9013,00	37,54	324,62	1107,66
08/11/2021	10:44:25	08/11/2021	10:44:26	8512,67	5363,71	34,45	344,62	1272,40
08/11/2021	10:44:26	08/11/2021	10:44:27	8513,69	17960,66	24,46	281,57	843,95
08/11/2021	10:44:27	08/11/2021	10:44:28	8514,66	17821,44	37,90	321,35	1293,45
08/11/2021	10:44:28	08/11/2021	10:44:29	8515,67	4490,55	30,96	252,81	921,38
08/11/2021	10:44:29	08/11/2021	10:44:30	8516,66	5965,67	21,46	203,38	794,52
08/11/2021	10:44:30	08/11/2021	10:44:31	8517,64	6120,25	20,58	194,71	798,63
08/11/2021	10:44:31	08/11/2021	10:44:32	8518,64	3703,59	32,39	247,73	1128,49
08/11/2021	10:44:32	08/11/2021	10:44:33	8519,62	5726,60	29,05	309,19	1425,96
08/11/2021	10:44:33	08/11/2021	10:44:34	8520,64	8898,44	23,29	229,31	753,82
08/11/2021	10:44:34	08/11/2021	10:44:35	8521,64	12526,35	25,20	277,23	1129,36
08/11/2021	10:44:35	08/11/2021	10:44:36	8522,62	5737,62	33,42	253,16	1312,02
08/11/2021	10:44:36	08/11/2021	10:44:37	8523,62	2712,71	18,36	189,92	705,12
08/11/2021	10:44:37	08/11/2021	10:44:38	8524,61	5104,86	23,12	193,01	905,38
08/11/2021	10:44:38	08/11/2021	10:44:39	8525,62	5099,07	28,29	268,02	893,45
08/11/2021	10:44:39	08/11/2021	10:44:40	8526,61	5432,28	26,47	231,09	939,25
08/11/2021	10:44:40	08/11/2021	10:44:41	8527,59	3341,62	23,62	256,36	963,39
08/11/2021	10:44:41	08/11/2021	10:44:42	8528,59	7958,40	33,62	271,47	901,40
08/11/2021	10:44:42	08/11/2021	10:44:43	8529,61	3801,91	23,80	164,43	691,46
08/11/2021	10:44:43	08/11/2021	10:44:44	8530,59	3541,50	21,88	200,91	689,27
08/11/2021	10:44:44	08/11/2021	10:44:45	8531,58	1004,32	18,60	155,89	516,80
08/11/2021	10:44:45	08/11/2021	10:44:46	8532,59	4239,19	15,26	113,06	520,75
08/11/2021	10:44:46	08/11/2021	10:44:47	8533,58	3706,00	14,31	100,87	326,23
08/11/2021	10:44:47	08/11/2021	10:44:48	8534,56	1800,78	23,82	186,26	714,21
08/11/2021	10:44:48	08/11/2021	10:44:49	8535,56	2264,83	17,66	195,63	544,72
08/11/2021	10:44:49	08/11/2021	10:44:50	8536,58	4181,57	17,71	160,87	668,17
08/11/2021	10:44:50	08/11/2021	10:44:51	8537,56	1772,14	20,26	153,54	580,99
08/11/2021	10:44:51	08/11/2021	10:44:52	8538,56	4198,90	18,19	203,86	781,03
08/11/2021	10:44:52	08/11/2021	10:44:53	8539,55	6565,55	29,17	289,81	950,71
08/11/2021	10:44:53	08/11/2021	10:44:54	8540,55	2400,56	18,39	157,21	674,23
08/11/2021	10:44:54	08/11/2021	10:44:55	8541,55	5113,89	15,22	131,22	489,31
08/11/2021	10:44:55	08/11/2021	10:44:56	8542,53	25140,79	25,27	238,30	733,12
08/11/2021	10:44:56	08/11/2021	10:44:57	8543,53	4098,24	23,13	206,02	712,30
08/11/2021	10:44:57	08/11/2021	10:44:58	8544,52	1182,54	11,96	92,53	368,99
08/11/2021	10:44:58	08/11/2021	10:44:59	8545,53	1635,68	12,40	120,29	321,72
08/11/2021	10:44:59	08/11/2021	10:45:00	8546,53	1046,82	9,20	60,44	182,76
08/11/2021	10:45:00	08/11/2021	10:45:01	8547,52	1033,73	9,39	67,12	264,15
08/11/2021	10:45:01	08/11/2021	10:45:02	8548,50	2677,52	11,43	91,79	283,52
08/11/2021	10:45:02	08/11/2021	10:45:03	8549,52	2857,81	16,33	143,81	725,00
08/11/2021	10:45:03	08/11/2021	10:45:04	8550,50	3315,62	10,49	99,55	337,93
08/11/2021	10:45:04	08/11/2021	10:45:05	8551,48	4190,01	10,84	94,24	469,60
08/11/2021	10:45:05	08/11/2021	10:45:06	8552,48	871,39	10,53	83,33	312,80
08/11/2021	10:45:06	08/11/2021	10:45:07	8553,48	3630,64	12,83	108,02	437,44
08/11/2021	10:45:07	08/11/2021	10:45:08	8554,48	2340,75	14,34	131,05	441,06
08/11/2021	10:45:08	08/11/2021	10:45:09	8555,47	1573,54	15,40	126,64	754,50
08/11/2021	10:45:09	08/11/2021	10:45:10	8556,47	2161,53	14,79	123,25	467,86
08/11/2021	10:45:10	08/11/2021	10:45:11	8557,47	1598,42	17,40	128,73	438,52
08/11/2021	10:45:11	08/11/2021	10:45:12	8558,45	4199,22	16,03	150,68	507,49
08/11/2021	10:45:12	08/11/2021	10:45:13	8559,45	13730,99	11,23	95,75	417,13
08/11/2021	10:45:13	08/11/2021	10:45:14	8560,47	3478,35	10,88	58,32	177,81
08/11/2021	10:45:14	08/11/2021	10:45:15	8561,45	1571,74	8,54	80,56	378,04
08/11/2021	10:45:15	08/11/2021	10:45:16	8562,45	1877,69	9,38	83,09	285,59
08/11/2021	10:45:16	08/11/2021	10:45:17	8563,44	25763,13	53,86	510,75	1839,65
08/11/2021	10:45:17	08/11/2021	10:45:18	8564,42	77702,74	266,27	2136,85	7545,53
08/11/2021	10:45:18	08/11/2021	10:45:19	8565,45	77515,96	293,33	2199,15	7772,50
08/11/2021	10:45:19	08/11/2021	10:45:20	8566,42	50574,68	253,25	1780,44	6198,00
08/11/2021	10:45:20	08/11/2021	10:45:21	8567,42	55427,75	156,24	1252,73	4435,07
08/11/2021	10:45:21	08/11/2021	10:45:22	8568,41	12967,46	36,47	297,16	1053,01
08/11/2021	10:45:22	08/11/2021	10:45:23	8569,42	47337,44	22,31	181,62	1379,17
08/11/2021	10:45:23	08/11/2021	10:45:24	8570,41	20305,07	17,49	154,43	718,67
08/11/2021	10:45:24	08/11/2021	10:45:25	8571,41	14469,93	18,85	95,85	605,72
08/11/2021	10:45:25	08/11/2021	10:45:26	8572,39	23321,25	14,81	109,37	593,64
08/11/2021	10:45:26	08/11/2021	10:45:27	8573,39	9850,34	11,86	115,59	634,60
08/11/2021	10:45:27	08/11/2021	10:45:28	8574,41	19722,11	12,62	81,05	533,95
08/11/2021	10:45:28	08/11/2021	10:45:29	8575,39	41055,87	10,52	76,83	266,05
08/11/2021	10:45:29	08/11/2021	10:45:30	8576,37	7086,22	10,30	95,14	371,84
08/11/2021	10:45:30	08/11/2021	10:45:31	8577,39	55941,72	11,26	97,44	510,66
08/11/2021	10:45:31	08/11/2021	10:45:32	8578,37	8439,05	10,57	68,12	401,07
08/11/2021	10:45:32	08/11/2021	10:45:33	8579,37	1678,69	5,96	53,73	198,47
08/11/2021	10:45:33	08/11/2021	10:45:34	8580,37	204,41	6,11	17,03	90,65
08/11/2021	10:45:34	08/11/2021	10:45:35	8581,36	160,20	3,94	18,12	70,05
08/11/2021	10:45:35	08/11/2021	10:45:36	8582,34	56,13	3,28	22,24	49,56
08/11/2021	10:45:36	08/11/2021	10:45:37	8583,36	183,92	4,01	22,24	96,20
08/11/2021	10:45:37	08/11/2021	10:45:38	8584,34	2,98	2,42	2,98	2,98
08/11/2021	10:45:38	08/11/2021	10:45:39	8585,34	4,83	3,13	4,79	4,83
08/11/2021	10:45:39	08/11/2021	10:45:40	8586,33	20,87	2,58	5,13	18,36
08/11/2021	10:45:40	08/11/2021	10:45:41	8587,34	50,28	2,36	4,58	27,29
08/11/2021	10:45:41	08/11/2021	10:45:42	8588,31	2,92	2,45	2,91	2,92
08/11/2021	10:45:42	08/11/2021	10:45:43	8589,33	2,34	2,03	2,33	2,34
08/11/2021	10:45:43	08/11/2021	10:45:44	8590,33	4,89	2,79	4,81	4,89
08/11/2021	10:45:44	08/11/2021	10:45:45	8591,31	170,67	2,92	5,25	21,48
08/11/2021	10:45:45	08/11/2021	10:45:46	8592,30	2,74	2,06	2,72	2,74
08/11/2021	10:45:46	08/11/2021	10:45:47	8593,30	34,38	2,58	4,71	25,08
08/11/2021	10:45:47	08/11/2021	10:45:48	8594,30	5,29	2,83	5,18	5,29
08/11/2021	10:45:48	08/11/2021	10:45:49	8595,30	8,08	2,54	7,38	8,08
08/11/2021	10:45:49	08/11/2021	10:45:50	8596,31	8,20	3,01	7,79	8,20
08/11/2021	10:45:50	08/11/2021	10:45:51	8597,30	27,98	2,27	9,41	24,99
08/11/2021	10:45:50	08/11/2021	10:45:51	8598,28	62,23	3,00	5,56	29,99
08/11/2021	10:45:51	08/11/2021	10:45:52	8599,28	11,35	3,21	10,71	11,35
08/11/2021	10:45:52	08/11/2021	10:45:53	8600,27	12,97	3,62	11,89	12,95
08/11/2021	10:45:53	08/11/2021	10:45:54	8601,27	6,64	2,73	6,36	6,64
08/11/2021	10:45:54	08/11/2021	10:45:55	8602,27	7,27	3,25	7,08	7,27
08/11/2021	10:45:55	08/11/2021	10:45:56	8603,27	2,39	1,59	2,36	2,39
08/11/2021	10:45:56	08/11/2021	10:45:57	8604,27	9,95	2,95	9,35	9,95
08/11/2021	10:45:57	08/11/2021	10:45:58	8605,27	3,88	2,38	3,85	3,88
08/11/2021	10:45:58	08/11/2021	10:45:59	8606,27	13,78	1,84	11,89	13,72
08/11/2021	10:45:59	08/11/2021	10:46:00	8607,27	3,75	2,24	3,69	3,75
08/11/2021	10:46:00	08/11/2021	10:46:01	8608,27	9,42	2,54	7,98	9,35
08/11/2021	10:46:01	08/11/2021	10:46:02	8609,22	7,43	3,13	7,20	7,43
08/11/2021	10:46:02	08/11/2021	10:46:03	8610,22	12,99	2,12	9,26	12,66
08/11/2021	10:46:03	08/11/2021	10:46:04	8611,22	6,61	3,01	6,46	6,61
08/11/2021	10:46:04	08/11/2021	10:46:05	8612,22	9,90	3,41	9,39	9,90
08/11/2021	10:46:05	08/11/2021	10:46:06	8613,20	2,54	2,14	2,54	2,54
08/11/2021	10:46:06	08/11/2021	10:46:07	8614,22	1,87	1,68	1,87	1,87
08/11/2021	10:46:07	08/11/2021	10:46:08	8615,20	4,88	2,32	4,69	4,88
08/11/2021	10:46:08	08/11/2021	10:46:09	8616,20	23,61	2,05	11,01	21,89
08/11/2021	10:46:09	08/11/2021	10:46:10	8617,20	6,93	2,20	6,55	6,93
08/11/2021	10:46:10	08/11/2021	10:46:11	8618,19	5,57	2,39	5,31	5,57
08/11/2021	10:46:11	08/11/2021	10:46:12	8619,19	8,45	2,84	8,09	8,45
08/11/2021	10:46:12	08/11/2021	10:46:13	8620,19	9,53	2,16	8,07	9,46
08/11/2021	10:46:13	08/11/2021	10:46:14	8621,17	5,55	1,27	5,07	5,55
08/11/2021	10:46:14	08/11/2021	10:46:15	8622,16	2,88	2,40	2,88	2,88
08/11/2021	10:46:15	08/11/2021	10:46:16	8623,16	14,95	1,79	12,89	14,88
08/11/2021	10:46:16	08/11/2021	10:46:17	8624,16	23,80	3,30	11,61	22,08
08/11/2021	10:46:17	08/11/2021	10:46:18	8625,16	1,50	1,37	1,50	1,50
08/11/2021	10:46:18	08/11/2021	10:46:19	8626,14	2,92	2,33	2,91	2,92
08/11/2021	10:46:19	08/11/2021	10:46:20	8627,14	10,48	2,43	9,67	10,48
08/11/2021	10:46:20	08/11/2021	10:46:21	8628,12	13,24	2,37	9,51	12,91
08/11/2021	10:46:21	08/11/2021	10:46:22	8629,12	978,78	2,33	14,06	40,03
08/11/2021	10:46:22	08/11/2021	10:46:23	8630,12	13253,08	3,17	14,23	75,42
08/11/2021	10:46:23	08/11/2021	10:46:24	8631,12	915,73	3,05	16,02	100,17
08/11/2021	10:46:24	08/11/2021	10:46:25	8632,12	422,14	3,09	22,23	48,24
08/11/2021	10:46:25	08/11/2021	10:46:26	8633,12	40,51	1,33	3,52	25,55
08/11/2021	10:46:26	08/11/2021	10:46:27	8634,11	32,35	3,07	19,19	30,63
08/11/2021	10:46:27	08/11/2021	10:46:28	8635,11	5,14	2,76	5,04	5,14
08/11/2021	10:46:28	08/11/2021	10:46:29	8636,11	7,45	2,30	7,03	7,45
08/11/2021	10:46:29	08/11/2021	10:46:30	8637,11	2,04	1,64	2,03	2,04
08/11/2021	10:46:30	08/11/2021	10:46:31	8638,08	15,17	3,20	10,57	14,73
08/11/2021	10:46:31	08/11/2021	10:46:32	8639,09	3,87	2,69	3,83	3,87
08/11/2021	10:46:32	08/11/2021	10:46:33	8640,09	21,97	2,35	18,21	21,76
08/11/2021	10:46:33	08/11/2021	10:46:34	8641,09	3,32	2,10	3,29	3,32
08/11/2021	10:46:34	08/11/2021	10:46:35	8642,08	118,43	2,44	5,38	28,93
08/11/2021	10:46:35	08/11/2021	10:46:36	8643,08	62,96	3,12	15,58	39,93
08/11/2021	10:46:36	08/11/2021	10:46:37	8644,06	145,11	2,83	7,48	28,36
08/11/2021	10:46:37	08/11/2021	10:46:38	8645,06	398,16	3,46	8,25	8,58
08/11/2021	10:46:38	08/11/2021	10:46:39	8646,06	3,82	3,01	3,80	3,82
08/11/2021	10:46:39	08/11/2021	10:46:40	8647,05	11,62	3,85	10,85	11,62
08/11/2021	10:46:40	08/11/2021	10:46:41	8648,05	15,45	3,46	13,15	15,31
08/11/2021	10:46:41	08/11/2021	10:46:42	8649,05	24,90	1,94	12,26	23,17
08/11/2021	10:46:42	08/11/2021	10:46:43	8650,05	80,03	3,21	8,65	34,20
08/11/2021	10:46:43	08/11/2021	10:46:44	8651,03	12,26	3,14	11,52	12,26
08/11/2021	10:46:44	08/11/2021	10:46:45	8652,05	7,37	1,93	6,64	7,37
08/11/2021	10:46:45	08/11/2021	10:46:46	8653,03	5,02	2,56	4,88	5,02
08/11/2021	10:46:46	08/11/2021	10:46:47	8654,03	2,58	1,98	2,57	2,58
08/11/2021	10:46:47	08/11/2021	10:46:48	8655,02	2,12	1,74	2,12	2,12
08/11/2021	10:46:48	08/11/2021	10:46:49	8656,02	36,44	2,14	11,65	30,84
08/11/2021	10:46:49	08/11/2021	10:46:50	8657,02	18,41	2,88	15,43	18,27
08/11/2021	10:46:50	08/11/2021	10:46:51	8658,00	7,70	2,70	7,21	7,70
08/11/2021	10:46:51	08/11/2021	10:46:52	8658,98	17,68	3,34	12,92	17,24
08/11/2021	10:46:52	08/11/2021	10:46:53	8660,00	5,85	2,83	5,63	5,85
08/11/2021	10:46:53	08/11/2021	10:46:54	8660,98	2,57	1,99	2,56	2,57
08/11/2021	10:46:54	08/11/2021	10:46:55	8662,00	22,13	2,00	3,28	18,74
08/11/2021	10:46:55	08/11/2021	10:46:56	8662,98	22,60	3,12	17,27	22,20
08/11/2021	10:46:56	08/11/2021	10:46:57	8663,98	10,24	2,03	8,16	10,10
08/11/2021	10:46:57	08/11/2021	10:46:58	8664,97	9,50	1,33	6,81	9,28
08/11/2021	10:46:58	08/11/2021	10:46:59	8665,98	38,61	3,20	21,01	36,08
08/11/2021	10:46:59	08/11/2021	10:47:00	8666,95	13,35	1,62	11,22	13,28
08/11/2021	10:47:00	08/11/2021	10:47:01	8667,97	6,41	1,97	5,93	6,41
08/11/2021	10:47:01	08/11/2021	10:47:02	8668,95	13,10	2,31	10,22	12,89
08/11/2021	10:47:02	08/11/2021	10:47:03	8669,95	52,67	3,77	14,56	37,70
08/11/2021	10:47:03	08/11/2021	10:47:04	8670,95	268,46	2,19	12,39	14,49
08/11/2021	10:47:04	08/11/2021	10:47:05	8671,94	20,81	2,94	8,84	19,08
08/11/2021	10:47:05	08/11/2021	10:47:06	8672,94	6,15	2,74	5,88	6,15
08/11/2021	10:47:06	08/11/2021	10:47:07	8673,94	9,83	2,19	7,78	9,70
08/11/2021	10:47:07	08/11/2021	10:47:08	8674,94	36,97	2,67	5,15	26,03
08/11/2021	10:47:08	08/11/2021	10:47:09	8675,94	62,97	3,12	12,83	46,22
08/11/2021	10:47:09	08/11/2021	10:47:10	8676,92	45,27	2,83	14,55	37,00
08/11/2021	10:47:10	08/11/2021	10:47:11	8677,91	33,08	2,56	5,44	25,03
08/11/2021	10:47:11	08/11/2021	10:47:12	8678,91	7,87	2,69	7,37	7,87
08/11/2021	10:47:12	08/11/2021	10:47:13	8679,91	8,54	2,47	7,97	8,54
08/11/2021	10:47:13	08/11/2021	10:47:14	8680,92	7,27	3,04	7,08	7,27
08/11/2021	10:47:14	08/11/2021	10:47:15	8681,91	10,94	1,36	9,73	10,94
08/11/2021	10:47:15	08/11/2021	10:47:16	8682,89	5,89	2,69	5,72	5,89
08/11/2021	10:47:16	08/11/2021	10:47:17	8683,89	12,06	3,57	10,58	11,99
08/11/2021	10:47:17	08/11/2021	10:47:18	8684,87	42,67	2,97	24,58	40,73
08/11/2021	10:47:18	08/11/2021	10:47:19	8685,87	6,15	1,73	5,76	6,15
08/11/2021	10:47:19	08/11/2021	10:47:20	8686,87	14,05	2,62	9,46	13,61
08/11/2021	10:47:20	08/11/2021	10:47:21	8687,87	9,75	2,28	8,77	9,73
08/11/2021	10:47:21	08/11/2021	10:47:22	8688,87	10,25	3,45	9,75	10,25
08/11/2021	10:47:22	08/11/2021	10:47:23	8689,86	15,72	3,19	11,90	15,39
08/11/2021	10:47:23	08/11/2021	10:47:24	8690,86	6,01	3,70	5,96	6,01
08/11/2021	10:47:24	08/11/2021	10:47:25	8691,86	7,13	3,37	6,94	7,13
08/11/2021	10:47:25	08/11/2021	10:47:26	8692,84	18,22	3,05	15,46	18,08
08/11/2021	10:47:26	08/11/2021	10:47:27	8693,83	7,48	2,32	7,07	7,48
08/11/2021	10:47:27	08/11/2021	10:47:28	8694,83	264,71	2,58	3,11	3,11
08/11/2021	10:47:28	08/11/2021	10:47:29	8695,83	715,38	2,99	12,29	38,59
08/11/2021	10:47:29	08/11/2021	10:47:30	8696,83	3,36	2,65	3,35	3,36
08/11/2021	10:47:30	08/11/2021	10:47:31	8697,84	5,80	2,89	5,68	5,80
08/11/2021	10:47:31	08/11/2021	10:47:32	8698,83	5,47	3,57	5,43	5,47
08/11/2021	10:47:32	08/11/2021	10:47:33	8699,81	38,45	1,81	12,18	32,71
08/11/2021	10:47:33	08/11/2021	10:47:34	8700,83	399,98	2,84	9,84	10,81
08/11/2021	10:47:34	08/11/2021	10:47:35	8701,81	288,50	2,56	14,95	58,61
08/11/2021	10:47:35	08/11/2021	10:47:36	8702,81	353,60	2,57	12,33	33,46
08/11/2021	10:47:36	08/11/2021	10:47:37	8703,80	22,71	4,12	18,36	22,38
08/11/2021	10:47:37	08/11/2021	10:47:38	8704,80	6,22	2,72	6,01	6,22
08/11/2021	10:47:38	08/11/2021	10:47:39	8705,80	18,78	3,09	15,44	18,56
08/11/2021	10:47:39	08/11/2021	10:47:40	8706,78	196,00	1,91	3,10	38,62
08/11/2021	10:47:40	08/11/2021	10:47:41	8707,80	44,13	3,35	10,78	34,50
08/11/2021	10:47:41	08/11/2021	10:47:42	8708,78	321,79	2,44	6,86	7,35
08/11/2021	10:47:42	08/11/2021	10:47:43	8709,78	2,29	2,11	2,29	2,29
08/11/2021	10:47:43	08/11/2021	10:47:44	8710,77	209,30	2,71	6,56	15,92
08/11/2021	10:47:44	08/11/2021	10:47:45	8711,77	1,75	1,56	1,75	1,75
08/11/2021	10:47:45	08/11/2021	10:47:46	8712,77	47,85	1,93	2,25	24,86
08/11/2021	10:47:46	08/11/2021	10:47:47	8713,75	59,38	2,47	35,49	56,72
08/11/2021	10:47:47	08/11/2021	10:47:48	8714,75	12,05	2,91	11,21	12,05
08/11/2021	10:47:48	08/11/2021	10:47:49	8715,73	64,03	2,87	8,01	32,67
08/11/2021	10:47:49	08/11/2021	10:47:50	8716,72	6,48	2,07	6,00	6,48
08/11/2021	10:47:50	08/11/2021	10:47:51	8717,72	7,53	2,01	6,80	7,53
08/11/2021	10:47:51	08/11/2021	10:47:52	8718,72	44,52	2,27	12,43	35,09
08/11/2021	10:47:52	08/11/2021	10:47:53	8719,72	768,52	2,61	12,65	26,84
08/11/2021	10:47:53	08/11/2021	10:47:54	8720,70	6,17	2,63	5,89	6,17
08/11/2021	10:47:54	08/11/2021	10:47:55	8721,70	5,53	3,00	5,43	5,53
08/11/2021	10:47:55	08/11/2021	10:47:56	8722,69	26346,01	38,54	599,50	3665,04
08/11/2021	10:47:56	08/11/2021	10:47:57	8723,75	617550,90	384,44	5737,33	44296,32
08/11/2021	10:47:57	08/11/2021	10:47:58	8724,78	103745,22	14,01	340,55	5348,01
08/11/2021	10:47:58	08/11/2021	10:47:59	8725,86	77095,83	2,99	94,81	2242,81
08/11/2021	10:47:59	08/11/2021	10:48:00	8726,80	291444,52	49,64	1368,12	18008,84
08/11/2021	10:48:00	08/11/2021	10:48:01	8727,72	379343,84	130,93	3128,90	33050,39
08/11/2021	10:48:01	08/11/2021	10:48:02	8728,69	553880,98	303,12	6283,49	49654,87
08/11/2021	10:48:02	08/11/2021	10:48:03	8729,67	514814,76	363,75	7364,85	53406,07
08/11/2021	10:48:03	08/11/2021	10:48:04	8730,66	601958,31	516,49	9274,96	60256,58
08/11/2021	10:48:04	08/11/2021	10:48:05	8731,67	592161,07	600,19	10387,26	64021,49
08/11/2021	10:48:05	08/11/2021	10:48:06	8732,67	540667,85	771,72	11837,05	66953,84
08/11/2021	10:48:06	08/11/2021	10:48:07	8733,66	486707,76	849,58	12627,59	65056,86
08/11/2021	10:48:07	08/11/2021	10:48:08	8734,66	417935,79	836,21	10811,79	54668,85
08/11/2021	10:48:08	08/11/2021	10:48:09	8735,66	249320,51	772,59	9586,21	44062,63
08/11/2021	10:48:09	08/11/2021	10:48:10	8736,66	226631,64	714,05	8700,66	38116,32
08/11/2021	10:48:10	08/11/2021	10:48:11	8737,64	191573,14	686,14	7875,33	32589,92
08/11/2021	10:48:11	08/11/2021	10:48:12	8738,64	205072,14	659,68	7207,58	31876,86
08/11/2021	10:48:12	08/11/2021	10:48:13	8739,62	211755,20	611,38	7101,00	29146,34
08/11/2021	10:48:13	08/11/2021	10:48:14	8740,62	184792,45	585,90	6628,15	27431,55
08/11/2021	10:48:14	08/11/2021	10:48:15	8741,62	169511,99	541,17	6170,52	25091,48
08/11/2021	10:48:15	08/11/2021	10:48:16	8742,61	178824,17	539,84	5777,01	24727,53
08/11/2021	10:48:16	08/11/2021	10:48:17	8743,59	192852,95	521,58	5748,45	23003,59
08/11/2021	10:48:17	08/11/2021	10:48:18	8744,59	152789,60	509,97	5318,34	21512,72
08/11/2021	10:48:18	08/11/2021	10:48:19	8745,59	157062,62	500,89	5739,98	21549,89
08/11/2021	10:48:19	08/11/2021	10:48:20	8746,59	119814,62	496,97	5438,85	21983,37
08/11/2021	10:48:20	08/11/2021	10:48:21	8747,58	110619,08	460,98	4891,64	19167,97
08/11/2021	10:48:21	08/11/2021	10:48:22	8748,59	140238,75	432,90	4566,15	17614,33
08/11/2021	10:48:22	08/11/2021	10:48:23	8749,56	114136,20	471,69	4605,90	19799,59
08/11/2021	10:48:23	08/11/2021	10:48:24	8750,56	82695,16	388,88	3925,12	15647,75
08/11/2021	10:48:24	08/11/2021	10:48:25	8751,58	117761,24	393,06	4046,57	16317,21
08/11/2021	10:48:25	08/11/2021	10:48:26	8752,56	103775,47	336,71	3492,35	14489,85
08/11/2021	10:48:26	08/11/2021	10:48:27	8753,58	146025,07	308,13	3294,86	13666,47
08/11/2021	10:48:27	08/11/2021	10:48:28	8754,56	67645,52	310,41	3050,18	12430,32
08/11/2021	10:48:28	08/11/2021	10:48:29	8755,56	61657,65	278,99	2830,78	10719,81
08/11/2021	10:48:29	08/11/2021	10:48:30	8756,56	79594,38	250,94	2499,75	9832,04
08/11/2021	10:48:30	08/11/2021	10:48:31	8757,55	66114,88	243,65	2486,46	10044,27
08/11/2021	10:48:31	08/11/2021	10:48:32	8758,55	66554,63	228,22	2413,04	9092,10
08/11/2021	10:48:32	08/11/2021	10:48:33	8759,53	50330,67	187,57	1826,03	7058,15
08/11/2021	10:48:33	08/11/2021	10:48:34	8760,52	159203,78	217,83	2323,87	9953,38
08/11/2021	10:48:34	08/11/2021	10:48:35	8761,52	151313,16	224,36	2262,97	10954,38
08/11/2021	10:48:35	08/11/2021	10:48:36	8762,53	93914,54	176,72	1758,55	7372,41
08/11/2021	10:48:36	08/11/2021	10:48:37	8763,53	42949,83	154,34	1557,95	6244,86
08/11/2021	10:48:37	08/11/2021	10:48:38	8764,52	33679,21	134,52	1448,06	5563,65
08/11/2021	10:48:38	08/11/2021	10:48:39	8765,52	35162,51	138,56	1269,52	5157,82
08/11/2021	10:48:39	08/11/2021	10:48:40	8766,52	58301,09	152,49	1570,11	6251,66
08/11/2021	10:48:40	08/11/2021	10:48:41	8767,48	39975,04	152,52	1440,47	5488,25
08/11/2021	10:48:41	08/11/2021	10:48:42	8768,48	38755,74	139,39	1326,56	5652,92
08/11/2021	10:48:42	08/11/2021	10:48:43	8769,48	42742,20	118,04	1234,25	4599,59
08/11/2021	10:48:43	08/11/2021	10:48:44	8770,48	64476,49	125,42	1262,87	4926,88
08/11/2021	10:48:44	08/11/2021	10:48:45	8771,48	50959,74	115,39	1162,18	4890,51
08/11/2021	10:48:45	08/11/2021	10:48:46	8772,48	39426,54	116,16	1084,28	4133,11
08/11/2021	10:48:46	08/11/2021	10:48:47	8773,48	20601,10	95,20	899,10	3510,03
08/11/2021	10:48:47	08/11/2021	10:48:48	8774,47	45604,19	110,30	1004,08	4169,04
